id,lyric,line
62,"You can feel it on the way home (Way home), way home (Way home), you",30
62,"You can see it with the lights out (Lights out), lights out (Lights out)",31
62,"You are in love, true love",32
62,And so it goes,33
62,"You two are dancing in a snow globe, 'round and 'round",34
62,And he keeps a picture of you in his office downtown,35
62,And you understand now,36
62,Why they lost their minds and fought the wars,37
62,And why I've spent my whole life trying to put it into words,38
62,'Cause you can hear it in the silence,39
62,You can feel it on the way home,40
62,You can see it with the lights out,41
62,"You are in love, true love",42
62,You are in love,43
62,"You can hear it in the silence (Silence), silence (Silence), you",44
62,"You can feel it on the way home (Way home), way home (Way home), you",45
62,"You can see it with the lights out (Lights out), lights out (Lights out)",46
62,"You are in love, true love",47
62,You are in love,48
62,"You can hear it in the silence (Silence), silence (Silence), you",49
62,"You can feel it on the way home (Way home), way home (Way home), you",50
62,"You can see it with the lights out (Lights out), lights out (Lights out)",51
62,"You are in love, true love",52
62,You are in love,53
63,"We're all bored, we're all so tired of everything",1
63,We wait for trains that just aren't coming,2
63,We show off our different scarlet letters,3
63,"Trust me, mine is better",4
63,"We're so young, but we're on the road to ruin",5
63,"We play dumb, but we know exactly what we're doing",6
63,We cry tears of mascara in the bathroom,7
63,"Honey, life is just a classroom",8
63,"(Ah, ah, ah, ah, ah, ah)",9
63,"'Cause baby, I could build a castle",10
63,Out of all the bricks they threw at me,11
63,And every day is like a battle,12
63,But every night with us is like a dream,13
63,"Baby, we're the new romantics",14
63,"Come on, come along with me",15
63,Heartbreak is the national anthem,16
63,We sing it proudly,17
63,We are too busy dancing to get knocked off our feet,18
63,"Baby, we're the new romantics",19
63,The best people in life are free,20
63,"We're all here, the lights and noise are blinding",21
63,"We hang back, it's all in the timing",22
63,It's poker,23
63,He can't see it in my face,24
63,But I'm about to play my Ace (Ahh),25
63,"We need love, but all we want is danger",26
63,"We team up, then switch sides like a record changer",27
63,The rumors are terrible and cruel,28
63,"But honey, most of them are true",29
63,"(Ah, ah, ah, ah, ah, ah)",30
63,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,31
63,"'Cause baby, I could build a castle",32
63,Out of all the bricks they threw at me,33
63,And every day is like a battle,34
63,But every night with us is like a dream,35
63,"Baby, we're the new romantics",36
63,"Come on, come along with me",37
63,Heartbreak is the national anthem,38
63,We sing it proudly,39
63,We are too busy dancing (Yeah) to get knocked off our feet,40
63,"Baby, we're the new romantics",41
63,The best people in life are free,42
63,"(Oh, oh, oh-oh, oh)",43
63,Oh-oh,44
63,"(Oh, oh, oh-oh, oh)",45
63,"So, come on, come along with me",46
63,"(Oh, oh, oh-oh, oh)",47
63,The best people in life are free,48
63,"(Oh, oh, oh-oh, oh)",49
63,Please take my hand and,50
63,"Please take me dancing, and",51
63,Please leave me stranded,52
63,It's so romantic (it's so romantic),53
63,"(Ah, ah, ah, ah, ah, ah)",54
63,"Oh, 'cause baby, I could build a castle",55
63,Out of all the bricks they threw at me,56
63,"And every day is like a battle, oh-oh",57
63,But every night with us is like a dream,58
63,"'Cause baby, I could build a castle (castle)",59
63,Out of all the bricks they threw at me,60
63,And every day is like a battle,61
63,But every night with us is like a dream,62
63,"Baby, we're the new romantics",63
63,"Come on, come along with me",64
63,Heartbreak is the national anthem,65
63,We sing it proudly,66
63,We are too busy dancing to get knocked off our feet,67
63,"Baby, we're the new romantics",68
63,The best people in life are free,69
64,Meet me at midnight,1
64,Staring at the ceiling with you,2
64,"Oh, you don't ever say too much",3
64,And you don't really read into,4
64,My melancholia,5
64,"I been under scrutiny (Yeah, oh, yeah)",6
64,"You handle it beautifully (Yeah, oh, yeah)",7
64,"All this shit is new to me (Yeah, oh, yeah)",8
64,I feel the lavender haze creeping up on me,9
64,Surreal,10
64,I'm damned if I do give a damn what people say,11
64,No deal,12
64,The 1950s shit they want from me,13
64,I just wanna stay in that lavender haze,14
64,All they keep asking me (All they keep asking me),15
64,Is if I'm gonna be your bride,16
64,The only kinda girl they see (Only kinda girl they see),17
64,Is a one-night or a wife,18
64,"I find it dizzying (Yeah, oh, yeah)",19
64,"They're bringing up my history (Yeah, oh, yeah)",20
64,"But you weren't even listening (Yeah, oh, yeah)",21
64,I feel the lavender haze creepin' up on me,22
64,Surreal,23
64,I'm damned if I do give a damn what people say,24
64,No deal,25
64,The 1950s shit they want from me,26
64,I just wanna stay in that lavender haze,27
64,That lavender haze,28
64,Talk your talk and go viral,29
64,I just need this love spiral,30
64,Get it off your chest,31
64,Get it off my desk (Get it off my desk),32
64,Talk your talk and go viral,33
64,I just need this love spiral,34
64,Get it off your chest,35
64,Get it off my desk,36
64,"I feel (I feel), the lavender haze creeping up on me",37
64,Surreal,38
64,I'm damned if I do give a damn what people say,39
64,No deal (No deal),40
64,The 1950s shit they want from me,41
64,I just wanna stay in that lavender haze,42
64,Get it off your chest,43
64,Get it off my desk,44
64,That lavender haze,45
64,I just wanna stay,46
64,I just wanna stay in that lavender haze,47
65,When the morning came,1
65,We were cleaning incense off your vinyl shelf,2
65,Cause we lost track of time again,3
65,Laughing with my feet in your lap,4
65,Like you were my closest friend,5
65,"How'd we end up on the floor, anyway? you say",6
65,"Your roommate's cheap-ass screw-top rosé, that's how",7
65,I see you every day now,8
65,And I chose you,9
65,The one I was dancing with,10
65,"In New York, no shoes",11
65,Looked up at the sky and it was,12
65,The burgundy on my t-shirt,13
65,When you splashed your wine into me,14
65,And how the blood rushed into my cheeks,15
65,"So scarlet, it was",16
65,The mark thеy saw on my collarbone,17
65,The rust that grew bеtween telephones,18
65,The lips I used to call home,19
65,"So scarlet, it was maroon",20
65,When the silence came,21
65,"We were shaking, blind and hazy",22
65,How the hell did we lose sight of us again?,23
65,Sobbing with your head in your hands,24
65,Ain't that the way shit always ends?,25
65,You were standing hollow-eyed in the hallway,26
65,"Carnations you had thought were roses, that's us",27
65,"I feel you, no matter what",28
65,The rubies that I gave up,29
65,And I lost you,30
65,The one I was dancing with,31
65,"In New York, no shoes",32
65,Looked up at the sky and it was (Maroon),33
65,The burgundy on my t-shirt,34
65,When you splashed your wine into me,35
65,And how the blood rushed into my cheeks,36
65,"So scarlet, it was (Maroon)",37
65,The mark they saw on my collarbone,38
65,The rust that grew between telephones,39
65,The lips I used to call home,40
65,"So scarlet, it was maroon",41
65,And I wake with your memory over me,42
65,"That's a real fucking legacy, legacy (It was maroon)",43
65,And I wake with your memory over me,44
65,That's a real fucking legacy to leave,45
65,The burgundy on my t-shirt,46
65,When you splashed your wine into me,47
65,And how the blood rushed into my cheeks,48
65,"So scarlet, it was maroon",49
65,The mark they saw on my collarbone,50
65,The rust that grew between telephones,51
65,The lips I used to call home,52
65,"So scarlet, it was maroon",53
65,It was maroon,54
65,It was maroon,55
66,"I have this thing where I get older, but just never wiser",1
66,Midnights become my afternoons,2
66,"When my depression works the graveyard shift, all of the peopleI've ghosted stand there in the room",3
66,I should not be left to my own devices,4
66,They come with prices and vices,5
66,I end up in crisis,6
66,(Tale as old as time),7
66,I wake up screaming from dreaming,8
66,"One day, I'll watch as you're leaving",9
66,Cause you got tired of my scheming,10
66,(For the last time),11
66,"It's me, hi",12
66,"I'm the problem, it's me",13
66,"At teatime, everybody agrees",14
66,"I'll stare directly at the sun, but never in the mirror",15
66,It must be exhausting always rooting for the anti-hero,16
66,"Sometimes, I feel like everybody is a sexy baby",17
66,And I'm a monster on the hill,18
66,"Too big to hang out, slowly lurching toward your favorite city",19
66,"Pierced through the heart, but never killed",20
66,Did you hear my covert narcissism I disguise as altruism,21
66,Like some kind of congressman?,22
66,(A tale as old as time),23
66,I wake up screaming from dreaming,24
66,"One day, I'll watch as you're leaving",25
66,And life will lose all its meaning,26
66,(For the last time),27
66,"It's me, hi",28
66,"I'm the problem, it's me (I'm the problem, it's me)",29
66,"At teatime, everybody agrees",30
66,"I'll stare directly at the sun, but never in the mirror",31
66,It must be exhausting always rooting for the anti-hero,32
66,I have this dream my daughter-in-law kills me for the money,33
66,She thinks I left them in the will,34
66,The family gathers 'round and reads it,35
66,And then someone screams out,36
66,She's laughing up at us from hell,37
66,"It's me, hi",38
66,"I'm the problem, it's me",39
66,"It's me, hi",40
66,"I'm the problem, it's me",41
66,"It's me, hi",42
66,"Everybody agrees, everybody agrees",43
66,"It's me, hi (Hi)",44
66,"I'm the problem, it's me (I'm the problem, it's me)",45
66,"At teatime (Teatime), everybody agrees (Everybody agrees)",46
66,"I'll stare directly at the sun, but never in the mirror",47
66,It must be exhausting always rooting for the anti-hero,48
67,"One night, a few moons ago",1
67,I saw flecks of what could've been lights,2
67,But it might just have been you,3
67,Passing by unbeknownst to me,4
67,Life is emotionally abusive,5
67,And time can't stop me quite like you did,6
67,"And my flight was awful, thanks for asking",7
67,"I'm unglued, thanks to you",8
67,And it's like snow at the beach,9
67,"Weird, but fucking beautiful",10
67,Flying in a dream,11
67,Stars by the pocketful,12
67,You wanting me,13
67,Tonight feels impossible,14
67,But it's coming down,15
67,"No sound, it's all around",16
67,Like snow on the beach,17
67,Like snow on the beach,18
67,Like snow on the beach,19
67,"Like snow, ah",20
67,This scene feels like what I once saw on a screen,21
67,"I searched ""aurora borealis green""",22
67,I've never seen someone lit from within,23
67,Blurring out my periphery,24
67,My smile is like I won a contest,25
67,And to hide that would be so dishonest,26
67,And it's fine to fake it 'til you make it,27
67,"Til you do, 'til it's true",28
67,Now it's like snow at the beach,29
67,"Weird, but fucking beautiful",30
67,Flying in a dream,31
67,Stars by the pocketful,32
67,You wanting me,33
67,Tonight feels impossible,34
67,But it's coming down,35
67,"No sound, it's all around",36
67,Like snow on the beach,37
67,Like snow on the beach,38
67,Like snow on the beach,39
67,"Like snow, ah",40
67,"I can't speak, afraid to jinx it",41
67,I don't even dare to wish it,42
67,But your eyes are flying saucers from another planet,43
67,Now I'm all for you like Janet,44
67,Can this be a real thing? Can it?,45
67,Are we falling like snow at the beach? (Snow at the beach),46
67,"Weird, but fucking beautiful",47
67,Flying in a dream (Flying in a dream),48
67,Stars by the pocketful,49
67,You wanting me (You wanting me),50
67,Tonight feels impossible,51
67,But it's coming down,52
67,"No sound, it's all around",53
67,Like snow on the beach (Snow on the beach),54
67,Like snow on the beach (Snow on the beach),55
67,Like snow on the beach (Snow on the beach),56
67,"Like snow, ah",57
67,It's coming down,58
67,"No sound, it's all around",59
67,Like snow on the beach,60
67,"(It's coming down, it's coming down)",61
67,"(It's coming down, it's coming down)",62
67,Like snow on the beach,63
67,"(It's coming down, it's coming down)",64
67,"(It's coming down, it's coming down)",65
67,"(It's coming down, it's coming down)",66
67,"(It's coming down, it's coming down)",67
67,"(It's coming down, it's coming down)",68
67,"(It's coming down, it's coming down)",69
68,"Summer went away, still, the yearning stays",1
68,I play it cool with the best of them,2
68,"I wait patiently, he's gonna notice me",3
68,"It's okay, we're the best of friends",4
68,Anyway,5
68,"I hear it in your voice, you're smoking with your boys",6
